GO-LABEL	PROTEIN	GO-LABEL-TYPE
GO:0031124	CPSF3	biological_process
GO:0031124	ALYREF	biological_process
GO:0031124	NCBP1	biological_process
GO:0031124	EIF4A3	biological_process
GO:0031124	POLDIP3	biological_process
GO:0031124	RBM8A	biological_process
GO:0031124	MAGOH	biological_process
GO:0031124	THOC5	biological_process
GO:0031124	SRSF1	biological_process
GO:0031124	SRSF2	biological_process
GO:0031124	SRSF3	biological_process
GO:0031145	CUL3	biological_process
GO:0031145	PSMD6	biological_process
GO:0031145	AURKA	biological_process
GO:0031145	FZR1	biological_process
GO:0031145	PTTG1	biological_process
GO:0031145	UBB	biological_process
GO:0031145	UBC	biological_process
GO:0031145	UBE2D1	biological_process
GO:0031145	ANAPC10	biological_process
GO:0031145	UBE2E1	biological_process
GO:0031145	FBXO5	biological_process
GO:0031145	CDC26	biological_process
GO:0031145	ANAPC1	biological_process
GO:0031145	FBXO31	biological_process
GO:0031145	CDC16	biological_process
GO:0031145	PSMA3	biological_process
GO:0031145	PSMA4	biological_process
GO:0031145	PSMA6	biological_process
GO:0031145	PSMA7	biological_process
GO:0031145	ANAPC2	biological_process
GO:0031145	PSMB5	biological_process
GO:0031145	BUB1B	biological_process
GO:0031145	PSMB8	biological_process
GO:0031145	PSMB9	biological_process
GO:0031145	PSMB10	biological_process
GO:0031145	PSMC2	biological_process
GO:0031145	PSMC3	biological_process
GO:0031145	PSMC5	biological_process
GO:0031145	PSMC6	biological_process
GO:0031145	PSMD1	biological_process
GO:0031145	PSMD2	biological_process
GO:0031145	ANAPC11	biological_process
GO:0031145	PSMD4	biological_process
GO:0031145	UBE2S	biological_process
GO:0031145	PSMD11	biological_process
GO:0031145	PSME3	biological_process
GO:0031145	CDK1	biological_process
GO:0031145	PSME1	biological_process
GO:0031145	PSME2	biological_process
GO:0031145	RPS27A	biological_process
GO:0031145	CDC20	biological_process
GO:0031145	BUB3	biological_process
GO:0031145	PLK1	biological_process
GO:0031145	CDC27	biological_process
GO:0031145	ANAPC7	biological_process
GO:0031145	MAD2L1	biological_process
GO:0031145	CDC23	biological_process
GO:0031145	CCNB1	biological_process
GO:0031145	AURKB	biological_process
GO:0031145	CDK2	biological_process
GO:0031146	CUL5	biological_process
GO:0031146	CUL4B	biological_process
GO:0031146	CUL4A	biological_process
GO:0031146	CUL2	biological_process
GO:0031146	CUL1	biological_process
GO:0031146	PSMD6	biological_process
GO:0031146	FBXO6	biological_process
GO:0031146	FBXO4	biological_process
GO:0031146	FBXO31	biological_process
GO:0031146	PSMA3	biological_process
GO:0031146	PSMA4	biological_process
GO:0031146	PSMA6	biological_process
GO:0031146	PSMA7	biological_process
GO:0031146	PSMB5	biological_process
GO:0031146	FBXW5	biological_process
GO:0031146	PSMB8	biological_process
GO:0031146	PSMB9	biological_process
GO:0031146	PSMB10	biological_process
GO:0031146	PSMC2	biological_process
GO:0031146	PSMC3	biological_process
GO:0031146	PSMC5	biological_process
GO:0031146	PSMC6	biological_process
GO:0031146	PSMD1	biological_process
GO:0031146	PSMD2	biological_process
GO:0031146	PSMD4	biological_process
GO:0031146	WWTR1	biological_process
GO:0031146	PSMD11	biological_process
GO:0031146	PSME3	biological_process
GO:0031146	PSME1	biological_process
GO:0031146	PSME2	biological_process
GO:0031146	SKP1	biological_process
GO:0031146	SKP2	biological_process
GO:0031146	BTRC	biological_process
GO:0031146	RBX1	biological_process
GO:0031146	FBXW11	biological_process
GO:0031146	FBXW7	biological_process
GO:0031175	BLK	biological_process
GO:0031175	VAPA	biological_process
GO:0031175	SNAPIN	biological_process
GO:0031175	GPM6A	biological_process
GO:0031175	CDK16	biological_process
GO:0031175	PTK2B	biological_process
GO:0031175	CDK5R1	biological_process
GO:0031175	BTG2	biological_process
GO:0031175	STX3	biological_process
GO:0031175	ERCC6	biological_process
GO:0031175	RASGRF1	biological_process
GO:0031175	MAP2	biological_process
GO:0031175	MAP4	biological_process
GO:0031175	RB1	biological_process
GO:0031175	NRTN	biological_process
GO:0031175	MAPT	biological_process
GO:0031175	PTPRM	biological_process
GO:0031175	STMN3	biological_process
GO:0031175	AGER	biological_process
GO:0031175	UCN	biological_process
GO:0031175	EPHA8	biological_process
GO:0031175	PPP1R9A	biological_process
GO:0031175	SH3GL2	biological_process
GO:0031175	L1CAM	biological_process
GO:0031175	EHD1	biological_process
GO:0031175	UHMK1	biological_process
GO:0031175	RAB11A	biological_process
GO:0031175	CNTNAP2	biological_process
GO:0031175	DOCK7	biological_process
GO:0031175	SRF	biological_process
GO:0031175	STMN2	biological_process
GO:0031175	ARFGEF1	biological_process
GO:0031175	LAMB1	biological_process
GO:0031175	HMGB1	biological_process
GO:0031175	PRMT1	biological_process
GO:0031175	ROCK1	biological_process
GO:0031175	PPP1R9B	biological_process
GO:0031175	POU4F1	biological_process
GO:0031175	WDR5	biological_process
GO:0031175	STMN1	biological_process
GO:0031175	ATXN10	biological_process
GO:0031175	NLGN1	biological_process
GO:0031175	GNAO1	biological_process
GO:0031175	ULK1	biological_process
GO:0031175	APOE	biological_process
GO:0031175	RAPGEF2	biological_process
GO:0031175	APP	biological_process
GO:0031175	LYN	biological_process
GO:0031175	CDH1	biological_process
GO:0031175	PLP1	biological_process
GO:0031175	GALR2	biological_process
GO:0031175	GDNF	biological_process
GO:0031175	IL6	biological_process
GO:0031175	RYK	biological_process
GO:0031175	PHGDH	biological_process
GO:0031175	GSK3B	biological_process
GO:0031175	CNTN1	biological_process
GO:0031175	RAC3	biological_process
GO:0031175	CDK5	biological_process
GO:0031175	USP21	biological_process
GO:0031175	NEDD4	biological_process
GO:0031290	EPHB2	biological_process
GO:0031290	EPHB3	biological_process
GO:0031290	PTPRM	biological_process
GO:0031290	NRP1	biological_process
GO:0031290	SLIT2	biological_process
GO:0031290	ISL2	biological_process
GO:0031290	BMPR1B	biological_process
GO:0031290	POU4F2	biological_process
GO:0031290	POU4F3	biological_process
GO:0031290	ALCAM	biological_process
GO:0031290	ISL1	biological_process
GO:0031290	SLIT1	biological_process
GO:0031290	EPHA7	biological_process
GO:0031290	EPHB1	biological_process
GO:0031293	TGFB1	biological_process
GO:0031293	PSEN2	biological_process
GO:0031293	MBTPS2	biological_process
GO:0031293	APH1A	biological_process
GO:0031293	NGFR	biological_process
GO:0031293	APH1B	biological_process
GO:0031293	PSENEN	biological_process
GO:0031293	MBTPS1	biological_process
GO:0031293	RELA	biological_process
GO:0031293	ADAM9	biological_process
GO:0031293	ADAM17	biological_process
GO:0031293	TRAF6	biological_process
GO:0031293	NFKB1	biological_process
GO:0031293	NCSTN	biological_process
GO:0031293	MMP7	biological_process
GO:0031293	PSEN1	biological_process
GO:0031297	RAD51	biological_process
GO:0031297	BLM	biological_process
GO:0031297	CDK9	biological_process
GO:0031297	ATR	biological_process
GO:0031297	ATRX	biological_process
GO:0031297	FANCM	biological_process
GO:0031297	NUCKS1	biological_process
GO:0031297	EME1	biological_process
GO:0031297	CORT	biological_process
GO:0031297	ALYREF	biological_process
GO:0031297	RFWD3	biological_process
GO:0031297	SETMAR	biological_process
GO:0031297	SMARCAL1	biological_process
GO:0031297	PCNA	biological_process
GO:0031297	WRN	biological_process
GO:0031333	CRYAB	biological_process
GO:0031333	RAF1	biological_process
GO:0031333	SOST	biological_process
GO:0031333	STXBP1	biological_process
GO:0031333	HDAC6	biological_process
GO:0031333	TRAF3IP1	biological_process
GO:0031333	CTNNBIP1	biological_process
GO:0031333	IAPP	biological_process
GO:0031333	EIF4EBP1	biological_process
GO:0031333	SRC	biological_process
GO:0031333	RIOK3	biological_process
GO:0031333	CLDN7	biological_process
GO:0031333	ISL1	biological_process
GO:0031333	PRKCZ	biological_process
GO:0031333	ULK1	biological_process
GO:0031333	LMO4	biological_process
GO:0031333	HSF1	biological_process
GO:0031333	CDC42	biological_process
GO:0031333	HSPA5	biological_process
GO:0031333	EP300	biological_process
GO:0031333	GSK3B	biological_process
GO:0031333	DDX3X	biological_process
GO:0031333	OPRD1	biological_process
GO:0031333	SORL1	biological_process
GO:0031334	TGFB1	biological_process
GO:0031334	IFNG	biological_process
GO:0031334	DAB2IP	biological_process
GO:0031334	RHOC	biological_process
GO:0031334	BIK	biological_process
GO:0031334	NRG1	biological_process
GO:0031334	PPP2R5B	biological_process
GO:0031334	SH3GLB1	biological_process
GO:0031334	BCL2L11	biological_process
GO:0031334	HRK	biological_process
GO:0031334	RPS3	biological_process
GO:0031334	SUMO1	biological_process
GO:0031334	TIRAP	biological_process
GO:0031334	TCL1A	biological_process
GO:0031334	PARK7	biological_process
GO:0031334	BMF	biological_process
GO:0031334	BAK1	biological_process
GO:0031334	SYK	biological_process
GO:0031334	TPPP	biological_process
GO:0031334	BAX	biological_process
GO:0031334	CLEC7A	biological_process
GO:0031334	TFRC	biological_process
GO:0031334	TNF	biological_process
GO:0031334	CDT1	biological_process
GO:0031334	MMP1	biological_process
GO:0031334	MMP3	biological_process
GO:0031334	AJUBA	biological_process
GO:0031334	TAL1	biological_process
GO:0031334	CDH5	biological_process
GO:0031334	GSK3B	biological_process
GO:0031334	CCK	biological_process
GO:0031334	LGALS3	biological_process
GO:0031334	VCP	biological_process
GO:0031334	FAF1	biological_process
GO:0031334	BID	biological_process
GO:0031334	VEGFA	biological_process
GO:0031397	ATG5	biological_process
GO:0031397	SOX4	biological_process
GO:0031397	GLMN	biological_process
GO:0031397	SPRY2	biological_process
GO:0031397	ARRB1	biological_process
GO:0031397	OGT	biological_process
GO:0031397	ARRB2	biological_process
GO:0031397	PER2	biological_process
GO:0031397	ISG15	biological_process
GO:0031397	MTOR	biological_process
GO:0031397	RPS3	biological_process
GO:0031397	SQSTM1	biological_process
GO:0031397	CAMLG	biological_process
GO:0031397	PARK7	biological_process
GO:0031397	BAG2	biological_process
GO:0031397	HDAC8	biological_process
GO:0031397	PINX1	biological_process
GO:0031397	PRKCE	biological_process
GO:0031397	PRKCG	biological_process
GO:0031397	AKT1	biological_process
GO:0031397	USP4	biological_process
GO:0031397	SENP2	biological_process
GO:0031397	N4BP1	biological_process
GO:0031397	TNFAIP3	biological_process
GO:0031397	CAV1	biological_process
GO:0031397	VPS28	biological_process
GO:0031397	UBXN1	biological_process
GO:0031397	SIRT7	biological_process
GO:0031397	FYN	biological_process
GO:0031397	SMAD7	biological_process
GO:0031397	CDK5	biological_process
GO:0031397	CHP1	biological_process
GO:0031397	CRY1	biological_process
GO:0031398	CUL3	biological_process
GO:0031398	NHLRC1	biological_process
GO:0031398	HDAC3	biological_process
GO:0031398	RASSF5	biological_process
GO:0031398	MALT1	biological_process
GO:0031398	BIRC8	biological_process
GO:0031398	UBB	biological_process
GO:0031398	RNF111	biological_process
GO:0031398	TRAF6	biological_process
GO:0031398	AMER1	biological_process
GO:0031398	CDK5RAP3	biological_process
GO:0031398	ARRB1	biological_process
GO:0031398	UBE2D1	biological_process
GO:0031398	UBQLN1	biological_process
GO:0031398	ANGPT1	biological_process
GO:0031398	AIMP2	biological_process
GO:0031398	COMMD1	biological_process
GO:0031398	BRCA1	biological_process
GO:0031398	STUB1	biological_process
GO:0031398	FBXO4	biological_process
GO:0031398	FAM107A	biological_process
GO:0031398	UBE2L3	biological_process
GO:0031398	MYCBP2	biological_process
GO:0031398	UBE3A	biological_process
GO:0031398	RCHY1	biological_process
GO:0031398	SPHK1	biological_process
GO:0031398	FANCI	biological_process
GO:0031398	TICAM1	biological_process
GO:0031398	TBC1D7	biological_process
GO:0031398	LRRK2	biological_process
GO:0031398	RIPK2	biological_process
GO:0031398	CHFR	biological_process
GO:0031398	PAXIP1	biological_process
GO:0031398	BIRC2	biological_process
GO:0031398	BIRC3	biological_process
GO:0031398	XIAP	biological_process
GO:0031398	NDFIP2	biological_process
GO:0031398	PELI1	biological_process
GO:0031398	SENP2	biological_process
GO:0031398	PINK1	biological_process
GO:0031398	BCL10	biological_process
GO:0031398	BIRC7	biological_process
GO:0031398	CAV1	biological_process
GO:0031398	HUWE1	biological_process
GO:0031398	MAPK9	biological_process
GO:0031398	CBLB	biological_process
GO:0031398	FKBP1A	biological_process
GO:0031398	HSPA5	biological_process
GO:0031398	PTTG1IP	biological_process
GO:0031398	GSK3A	biological_process
GO:0031398	AXIN1	biological_process
GO:0031398	NDFIP1	biological_process
GO:0031398	SMAD7	biological_process
GO:0031398	FBXW7	biological_process
GO:0031398	CRY1	biological_process
GO:0031573	FANCD2	biological_process
GO:0031573	HUS1	biological_process
GO:0031573	MUS81	biological_process
GO:0031573	ATF2	biological_process
GO:0031573	EME1	biological_process
GO:0031573	TIPIN	biological_process
GO:0031573	NEK11	biological_process
GO:0031573	XPC	biological_process
GO:0031573	MSH2	biological_process
GO:0031573	MDC1	biological_process
GO:0031573	RAD9A	biological_process
GO:0031573	RAD17	biological_process
GO:0031581	LAMA3	biological_process
GO:0031581	ITGA6	biological_process
GO:0031581	LAMB3	biological_process
GO:0031581	ITGB4	biological_process
GO:0031581	KRT5	biological_process
GO:0031581	LAMC1	biological_process
GO:0031581	LAMC2	biological_process
GO:0031581	CD151	biological_process
GO:0031581	KRT14	biological_process
GO:0031581	COL17A1	biological_process
GO:0031581	PLEC	biological_process
GO:0031581	DST	biological_process
GO:0031623	ADM	biological_process
GO:0031623	EZR	biological_process
GO:0031623	NEDD4	biological_process
GO:0031623	AP2M1	biological_process
GO:0031623	ARRB2	biological_process
GO:0031623	FCER1G	biological_process
GO:0031623	CD9	biological_process
GO:0031623	ACHE	biological_process
GO:0031623	ACKR3	biological_process
GO:0031623	CD36	biological_process
GO:0031623	GRK4	biological_process
GO:0031623	CLTC	biological_process
GO:0031623	SYK	biological_process
GO:0031623	LRP1	biological_process
GO:0031623	GRB2	biological_process
GO:0031623	GRIA1	biological_process
GO:0031623	CXCR1	biological_process
GO:0031623	CD81	biological_process
GO:0031623	CAV1	biological_process
GO:0031623	SNCA	biological_process
GO:0031623	DNM1	biological_process
GO:0031623	ITGB1	biological_process
GO:0031623	ITGB2	biological_process
GO:0031623	LILRB1	biological_process
GO:0031623	PICALM	biological_process
GO:0031623	SNX1	biological_process
GO:0031623	MX1	biological_process
GO:0031623	CXCL8	biological_process
GO:0031623	DNM2	biological_process
GO:0031623	CXCR2	biological_process
GO:0031623	TFRC	biological_process
GO:0031623	LILRB4	biological_process
GO:0031954	VEGFC	biological_process
GO:0031954	TAOK2	biological_process
GO:0031954	PDGFA	biological_process
GO:0031954	PDGFB	biological_process
GO:0031954	PDGFC	biological_process
GO:0031954	CALM2	biological_process
GO:0031954	RASSF2	biological_process
GO:0031954	NBN	biological_process
GO:0031954	INS	biological_process
GO:0031954	TOM1L1	biological_process
GO:0031954	PDGFD	biological_process
GO:0031954	RAP2A	biological_process
GO:0031954	DDX3X	biological_process
GO:0031954	SRC	biological_process
GO:0031954	VEGFA	biological_process
GO:0031954	RAD50	biological_process
GO:0032007	CRYBA1	biological_process
GO:0032007	MAPKAPK5	biological_process
GO:0032007	UBR2	biological_process
GO:0032007	UBR1	biological_process
GO:0032007	AKT1S1	biological_process
GO:0032007	TSC1	biological_process
GO:0032007	TSC2	biological_process
GO:0032007	HIF1A	biological_process
GO:0032007	GSK3A	biological_process
GO:0032007	EPM2A	biological_process
GO:0032007	SIRT1	biological_process
GO:0032007	TBC1D7	biological_process
GO:0032007	PRKAA1	biological_process
GO:0032007	PRKAA2	biological_process
GO:0032007	SH3BP4	biological_process
GO:0032007	DEPTOR	biological_process
GO:0032008	RRAGD	biological_process
GO:0032008	HDAC3	biological_process
GO:0032008	PIK3CA	biological_process
GO:0032008	LAMTOR3	biological_process
GO:0032008	RICTOR	biological_process
GO:0032008	RRAGA	biological_process
GO:0032008	AKT3	biological_process
GO:0032008	RPTOR	biological_process
GO:0032008	LEP	biological_process
GO:0032008	GOLPH3	biological_process
GO:0032008	RRAGC	biological_process
GO:0032008	RRAGB	biological_process
GO:0032008	RHEB	biological_process
GO:0032008	SEC13	biological_process
GO:0032008	GAS6	biological_process
GO:0032008	MLST8	biological_process
GO:0032024	BLK	biological_process
GO:0032024	SOX4	biological_process
GO:0032024	JAK2	biological_process
GO:0032024	GJA1	biological_process
GO:0032024	TARDBP	biological_process
GO:0032024	TCF7L2	biological_process
GO:0032024	GHRL	biological_process
GO:0032024	GPER1	biological_process
GO:0032024	CD38	biological_process
GO:0032024	GLUD1	biological_process
GO:0032024	BAD	biological_process
GO:0032024	MYRIP	biological_process
GO:0032024	PRKCE	biological_process
GO:0032024	CASR	biological_process
GO:0032024	UCN3	biological_process
GO:0032024	IRS2	biological_process
GO:0032024	GCK	biological_process
GO:0032024	ISL1	biological_process
GO:0032024	PFKFB2	biological_process
GO:0032024	NKX6-1	biological_process
GO:0032024	NR0B2	biological_process
GO:0032024	SIRT3	biological_process
GO:0032088	DAB2IP	biological_process
GO:0032088	CYLD	biological_process
GO:0032088	CDKN2A	biological_process
GO:0032088	PIAS4	biological_process
GO:0032088	HAVCR2	biological_process
GO:0032088	PARP10	biological_process
GO:0032088	NLRP12	biological_process
GO:0032088	BMP7	biological_process
GO:0032088	TRAF3	biological_process
GO:0032088	CDK5RAP3	biological_process
GO:0032088	ARRB1	biological_process
GO:0032088	ITCH	biological_process
GO:0032088	ARRB2	biological_process
GO:0032088	COMMD1	biological_process
GO:0032088	SETD6	biological_process
GO:0032088	ANXA4	biological_process
GO:0032088	PYCARD	biological_process
GO:0032088	FOXP3	biological_process
GO:0032088	TAX1BP1	biological_process
GO:0032088	NFKBIA	biological_process
GO:0032088	USP7	biological_process
GO:0032088	IRAK1	biological_process
GO:0032088	NLRC5	biological_process
GO:0032088	IRAK2	biological_process
GO:0032088	PELI1	biological_process
GO:0032088	DAP	biological_process
GO:0032088	TMSB4X	biological_process
GO:0032088	IRAK3	biological_process
GO:0032088	CAT	biological_process
GO:0032088	TRIM21	biological_process
GO:0032088	PYDC1	biological_process
GO:0032088	CMKLR1	biological_process
GO:0032088	TNFAIP3	biological_process
GO:0032088	TLR9	biological_process
GO:0032088	RWDD3	biological_process
GO:0032088	KLF4	biological_process
GO:0032088	NLRP2	biological_process
GO:0032088	AIM2	biological_process
GO:0032088	MAP2K5	biological_process
GO:0032088	TRIM37	biological_process
GO:0032088	GFI1	biological_process
GO:0032088	DDIT3	biological_process
GO:0032088	SIRT1	biological_process
GO:0032088	CARD8	biological_process
GO:0032088	NLRP3	biological_process
GO:0032088	NR1H4	biological_process
GO:0032088	RBCK1	biological_process
GO:0032088	CHUK	biological_process
GO:0032088	CHP1	biological_process
GO:0032088	NOD2	biological_process
GO:0032091	CDKN1A	biological_process
GO:0032091	AURKA	biological_process
GO:0032091	NES	biological_process
GO:0032091	RALB	biological_process
GO:0032091	DACT1	biological_process
GO:0032091	GTF2F1	biological_process
GO:0032091	TTBK1	biological_process
GO:0032091	DKK1	biological_process
GO:0032091	STUB1	biological_process
GO:0032091	PDGFB	biological_process
GO:0032091	CTNNBIP1	biological_process
GO:0032091	NFATC4	biological_process
GO:0032091	CSNK1E	biological_process
GO:0032091	PARK7	biological_process
GO:0032091	PIN1	biological_process
GO:0032091	ITGB1BP1	biological_process
GO:0032091	LRRK2	biological_process
GO:0032091	BAG2	biological_process
GO:0032091	ACTB	biological_process
GO:0032091	DVL1	biological_process
GO:0032091	DAB2	biological_process
GO:0032091	BAX	biological_process
GO:0032091	ID1	biological_process
GO:0032091	CARD18	biological_process
GO:0032091	PRKCD	biological_process
GO:0032091	ROCK1	biological_process
GO:0032091	AKT1	biological_process
GO:0032091	SENP2	biological_process
GO:0032091	CARD16	biological_process
GO:0032091	CAMK1	biological_process
GO:0032091	PPARA	biological_process
GO:0032091	CAV1	biological_process
GO:0032091	TEX14	biological_process
GO:0032091	MAPK8	biological_process
GO:0032091	TMBIM6	biological_process
GO:0032091	ACE	biological_process
GO:0032091	IFIT2	biological_process
GO:0032091	IFIT1	biological_process
GO:0032091	GOLGA2	biological_process
GO:0032091	GSK3B	biological_process
GO:0032091	KDM1A	biological_process
GO:0032091	PPP1CA	biological_process
GO:0032091	AURKB	biological_process
GO:0032091	SORL1	biological_process
GO:0032092	STK3	biological_process
GO:0032092	HFE	biological_process
GO:0032092	STK4	biological_process
GO:0032092	BMP2	biological_process
GO:0032092	RALB	biological_process
GO:0032092	AMFR	biological_process
GO:0032092	RAN	biological_process
GO:0032092	DACT1	biological_process
GO:0032092	BMP4	biological_process
GO:0032092	PLK2	biological_process
GO:0032092	MFNG	biological_process
GO:0032092	RPL11	biological_process
GO:0032092	TCF7L2	biological_process
GO:0032092	VTN	biological_process
GO:0032092	PSEN1	biological_process
GO:0032092	CSF3	biological_process
GO:0032092	TRIB3	biological_process
GO:0032092	TIAM1	biological_process
GO:0032092	MARK3	biological_process
GO:0032092	WNT5A	biological_process
GO:0032092	PIN1	biological_process
GO:0032092	WNT3A	biological_process
GO:0032092	TICAM1	biological_process
GO:0032092	B2M	biological_process
GO:0032092	LRRK2	biological_process
GO:0032092	CAPRIN2	biological_process
GO:0032092	PKD1	biological_process
GO:0032092	RIPK2	biological_process
GO:0032092	LRP1	biological_process
GO:0032092	HIPK2	biological_process
GO:0032092	BAMBI	biological_process
GO:0032092	GCG	biological_process
GO:0032092	TRIM21	biological_process
GO:0032092	DTX3L	biological_process
GO:0032092	TAF1	biological_process
GO:0032092	CAV1	biological_process
GO:0032092	RAPGEF2	biological_process
GO:0032092	APP	biological_process
GO:0032092	RFNG	biological_process
GO:0032092	FLOT1	biological_process
GO:0032092	ACE	biological_process
GO:0032092	TERT	biological_process
GO:0032092	FKBP1A	biological_process
GO:0032092	EP300	biological_process
GO:0032092	EPB41	biological_process
GO:0032092	GSK3B	biological_process
GO:0032092	ADD1	biological_process
GO:0032092	ADD2	biological_process
GO:0032092	CDK5	biological_process
GO:0032092	MEN1	biological_process
GO:0032092	HSP90AB1	biological_process
GO:0032147	TAOK2	biological_process
GO:0032147	TGFB2	biological_process
GO:0032147	TNIK	biological_process
GO:0032147	STK3	biological_process
GO:0032147	STK4	biological_process
GO:0032147	CAB39	biological_process
GO:0032147	EPO	biological_process
GO:0032147	TGFBR2	biological_process
GO:0032147	STK11	biological_process
GO:0032147	STRADB	biological_process
GO:0032147	CDK5R1	biological_process
GO:0032147	TAOK3	biological_process
GO:0032147	TRAF6	biological_process
GO:0032147	DRD2	biological_process
GO:0032147	ADRA2A	biological_process
GO:0032147	CCDC88A	biological_process
GO:0032147	RIPK3	biological_process
GO:0032147	CALCA	biological_process
GO:0032147	SLC11A1	biological_process
GO:0032147	PDGFB	biological_process
GO:0032147	PIK3CA	biological_process
GO:0032147	AGAP2	biological_process
GO:0032147	DBF4B	biological_process
GO:0032147	STRADA	biological_process
GO:0032147	RPTOR	biological_process
GO:0032147	NRK	biological_process
GO:0032147	RGCC	biological_process
GO:0032147	MINK1	biological_process
GO:0032147	TOM1L1	biological_process
GO:0032147	INSR	biological_process
GO:0032147	WNT11	biological_process
GO:0032147	PAK4	biological_process
GO:0032147	TPX2	biological_process
GO:0032147	PAK1	biological_process
GO:0032147	PAK2	biological_process
GO:0032147	PAK3	biological_process
GO:0032147	HMGB1	biological_process
GO:0032147	DLG1	biological_process
GO:0032147	PRKCD	biological_process
GO:0032147	TAOK1	biological_process
GO:0032147	SPDYA	biological_process
GO:0032147	DUSP19	biological_process
GO:0032147	MARK2	biological_process
GO:0032147	GPRC5A	biological_process
GO:0032147	PAK6	biological_process
GO:0032147	CLSPN	biological_process
GO:0032147	WNK1	biological_process
GO:0032147	ECT2	biological_process
GO:0032147	MAP4K4	biological_process
GO:0032147	ITGB3	biological_process
GO:0032147	AXIN1	biological_process
GO:0032147	BORA	biological_process
GO:0032147	VEGFA	biological_process
GO:0032148	MAPKAP1	biological_process
GO:0032148	NRG1	biological_process
GO:0032148	ADRA2A	biological_process
GO:0032148	IGF1	biological_process
GO:0032148	CCDC88A	biological_process
GO:0032148	MT3	biological_process
GO:0032148	IL18	biological_process
GO:0032148	PDGFB	biological_process
GO:0032148	MTOR	biological_process
GO:0032148	NTF3	biological_process
GO:0032148	INS	biological_process
GO:0032148	PDPK1	biological_process
GO:0032148	WNT5A	biological_process
GO:0032148	NTRK3	biological_process
GO:0032148	PARK7	biological_process
GO:0032148	ITGB1BP1	biological_process
GO:0032148	SRC	biological_process
GO:0032148	INSR	biological_process
GO:0032148	GAS6	biological_process
GO:0032148	PRR5	biological_process
GO:0032148	FGF1	biological_process
GO:0032148	RICTOR	biological_process
GO:0032148	AKT1	biological_process
GO:0032148	PRKCZ	biological_process
GO:0032148	MLST8	biological_process
GO:0032148	PPIA	biological_process
GO:0032148	PINK1	biological_process
GO:0032148	TXN	biological_process
GO:0032212	NEK2	biological_process
GO:0032212	PNKP	biological_process
GO:0032212	MAPK15	biological_process
GO:0032212	FBXO4	biological_process
GO:0032212	ATR	biological_process
GO:0032212	ACD	biological_process
GO:0032212	POT1	biological_process
GO:0032212	NEK7	biological_process
GO:0032212	CCT2	biological_process
GO:0032212	PARN	biological_process
GO:0032212	TNKS	biological_process
GO:0032212	PRKCQ	biological_process
GO:0032212	ATM	biological_process
GO:0032212	MAPK1	biological_process
GO:0032212	MAPK3	biological_process
GO:0032212	TNKS2	biological_process
GO:0032212	XRCC5	biological_process
GO:0032212	MAPKAPK5	biological_process
GO:0032212	MAP2K7	biological_process
GO:0032212	HNRNPA1	biological_process
GO:0032212	MAP3K4	biological_process
GO:0032212	AURKB	biological_process
GO:0032270	TGFB1	biological_process
GO:0032270	KLF4	biological_process
GO:0032270	INHBA	biological_process
GO:0032270	UHRF1	biological_process
GO:0032270	INS	biological_process
GO:0032270	AKT1	biological_process
GO:0032270	NR1H2	biological_process
GO:0032270	NR1H3	biological_process
GO:0032270	WNT7A	biological_process
GO:0032270	AGT	biological_process
GO:0032270	NFKBIA	biological_process
GO:0032270	AGTR1	biological_process
GO:0032270	CSF1	biological_process
GO:0032270	EIF4G1	biological_process
GO:0032331	TGFBR1	biological_process
GO:0032331	SOX9	biological_process
GO:0032331	GDF5	biological_process
GO:0032331	BMP4	biological_process
GO:0032331	PTH	biological_process
GO:0032331	GLI2	biological_process
GO:0032331	PTHLH	biological_process
GO:0032331	WNT9A	biological_process
GO:0032331	PTPN11	biological_process
GO:0032331	RARB	biological_process
GO:0032331	RARG	biological_process
GO:0032331	SNAI2	biological_process
GO:0032435	TLK2	biological_process
GO:0032435	GIPC1	biological_process
GO:0032435	HFE	biological_process
GO:0032435	RYBP	biological_process
GO:0032435	OGT	biological_process
GO:0032435	MAP1A	biological_process
GO:0032435	UCHL5	biological_process
GO:0032435	CAMLG	biological_process
GO:0032435	PARK7	biological_process
GO:0032435	PBK	biological_process
GO:0032435	USP7	biological_process
GO:0032435	SHH	biological_process
GO:0032435	SMARCC1	biological_process
GO:0032435	CCAR2	biological_process
GO:0032435	N4BP1	biological_process
GO:0032435	UBXN1	biological_process
GO:0032435	EIF3H	biological_process
GO:0032435	FHIT	biological_process
GO:0032435	TAF9	biological_process
GO:0032435	BAG6	biological_process
GO:0032435	SDCBP	biological_process
GO:0032435	RPL11	biological_process
GO:0032435	HSP90AB1	biological_process
GO:0032436	RNF14	biological_process
GO:0032436	AURKA	biological_process
GO:0032436	PLK2	biological_process
GO:0032436	SIRT2	biological_process
GO:0032436	TRIB2	biological_process
GO:0032436	CEBPA	biological_process
GO:0032436	PSEN1	biological_process
GO:0032436	STUB1	biological_process
GO:0032436	TRIB3	biological_process
GO:0032436	UBE2V2	biological_process
GO:0032436	RCHY1	biological_process
GO:0032436	CSNK1A1	biological_process
GO:0032436	CSNK1D	biological_process
GO:0032436	CSNK1E	biological_process
GO:0032436	SUMO1	biological_process
GO:0032436	SOCS5	biological_process
GO:0032436	SOCS4	biological_process
GO:0032436	LRRK2	biological_process
GO:0032436	DVL1	biological_process
GO:0032436	CHFR	biological_process
